State,Filed_week_ended,Initial_Claims,Reflecting_Week_Ended,Continued_Claims,Covered_Employment,Insured_Unemployment_Rate
Vermont,3/28/20,"14,633",3/21/20,"13,797","303,508",4.55
Vermont,4/4/20,"16,474",3/28/20,"21,953","303,508",7.23
Vermont,4/11/20,"9,662",4/4/20,"31,204","303,379",10.29
Vermont,4/18/20,"6,598",4/11/20,"64,313","303,379",21.2
Vermont,4/25/20,"5,117",4/18/20,"76,457","303,379",25.2
Vermont,5/2/20,"3,875",4/25/20,"60,535","303,379",19.95
Vermont,5/9/20,"2,913",5/2/20,"57,040","303,379",18.8
Virgin Islands,1/5/19,15,12/29/18,506,"34,873",1.45
Virgin Islands,1/12/19,25,1/5/19,506,"33,503",1.51
Virgin Islands,1/19/19,33,1/12/19,624,"33,503",1.86
Virgin Islands,1/26/19,32,1/19/19,448,"33,503",1.34
Virgin Islands,2/2/19,21,1/26/19,642,"33,503",1.92
Virgin Islands,2/9/19,25,2/2/19,586,"33,503",1.75
Virgin Islands,2/16/19,24,2/9/19,630,"33,503",1.88
Virgin Islands,2/23/19,16,2/16/19,508,"33,503",1.52
Virgin Islands,3/2/19,25,2/23/19,652,"33,503",1.95
Virgin Islands,3/9/19,23,3/2/19,440,"33,503",1.31
Virgin Islands,3/16/19,20,3/9/19,546,"33,503",1.63
Virgin Islands,3/23/19,24,3/16/19,426,"33,503",1.27
Virgin Islands,3/30/19,25,3/23/19,596,"33,503",1.78
Virgin Islands,4/6/19,37,3/30/19,364,"33,503",1.09
Virgin Islands,4/13/19,12,4/6/19,536,"32,447",1.65
Virgin Islands,4/20/19,12,4/13/19,118,"32,446",0.36
Virgin Islands,4/27/19,35,4/20/19,678,"32,446",2.09
Virgin Islands,5/4/19,27,4/27/19,270,"32,446",0.83
Virgin Islands,5/11/19,35,5/4/19,400,"32,446",1.23
Virgin Islands,5/18/19,31,5/11/19,368,"32,446",1.13
Virgin Islands,5/25/19,25,5/18/19,472,"32,446",1.45
Virgin Islands,6/1/19,24,5/25/19,330,"32,446",1.02
Virgin Islands,6/8/19,25,6/1/19,376,"32,446",1.16
Virgin Islands,6/15/19,29,6/8/19,408,"32,446",1.26
Virgin Islands,6/22/19,32,6/15/19,410,"32,446",1.26
Virgin Islands,6/29/19,29,6/22/19,376,"32,446",1.16
Virgin Islands,7/6/19,21,6/29/19,348,"32,446",1.07
Virgin Islands,7/13/19,43,7/6/19,464,"32,552",1.43
Virgin Islands,7/20/19,28,7/13/19,426,"32,552",1.31
Virgin Islands,7/27/19,36,7/20/19,496,"32,552",1.52
Virgin Islands,8/3/19,30,7/27/19,386,"32,552",1.19
Virgin Islands,8/10/19,39,8/3/19,456,"32,552",1.4
Virgin Islands,8/17/19,33,8/10/19,474,"32,552",1.46
Virgin Islands,8/24/19,46,8/17/19,428,"32,552",1.31
Virgin Islands,8/31/19,39,8/24/19,452,"32,552",1.39
Virgin Islands,9/7/19,29,8/31/19,458,"32,552",1.41
Virgin Islands,9/14/19,48,9/7/19,450,"32,552",1.38
Virgin Islands,9/21/19,34,9/14/19,472,"32,552",1.45
Virgin Islands,9/28/19,21,9/21/19,474,"32,552",1.46
Virgin Islands,10/5/19,52,9/28/19,486,"32,552",1.49
Virgin Islands,10/12/19,29,10/5/19,436,"33,306",1.31
Virgin Islands,10/19/19,30,10/12/19,492,"33,306",1.48
Virgin Islands,10/26/19,39,10/19/19,482,"33,306",1.45
Virgin Islands,11/2/19,35,10/26/19,458,"33,306",1.38
Virgin Islands,11/9/19,30,11/2/19,520,"33,306",1.56
Virgin Islands,11/16/19,36,11/9/19,434,"33,306",1.3
Virgin Islands,11/23/19,40,11/16/19,474,"33,306",1.42
Virgin Islands,11/30/19,22,11/23/19,362,"33,306",1.09
Virgin Islands,12/7/19,12,11/30/19,238,"33,306",0.71
Virgin Islands,12/14/19,29,12/7/19,128,"33,306",0.38
Virgin Islands,12/21/19,53,12/14/19,678,"33,306",2.04
Virgin Islands,12/28/19,17,12/21/19,226,"33,306",0.68
Virgin Islands,1/4/20,10,12/28/19,468,"33,306",1.41
Virgin Islands,1/11/20,24,1/4/20,534,"34,238",1.56
Virgin Islands,1/18/20,40,1/11/20,562,"34,238",1.64
Virgin Islands,1/25/20,44,1/18/20,552,"34,238",1.61
Virgin Islands,2/1/20,35,1/25/20,516,"34,238",1.51
Virgin Islands,2/8/20,45,2/1/20,522,"34,238",1.52
Virgin Islands,2/15/20,40,2/8/20,508,"34,238",1.48
Virgin Islands,2/22/20,55,2/15/20,508,"34,238",1.48
Virgin Islands,2/29/20,37,2/22/20,562,"34,238",1.64
Virgin Islands,3/7/20,64,2/29/20,586,"34,238",1.71
Virgin Islands,3/14/20,44,3/7/20,592,"34,238",1.73
Virgin Islands,3/21/20,123,3/14/20,584,"34,238",1.71
Virgin Islands,3/28/20,250,3/21/20,512,"34,238",1.5
Virgin Islands,4/4/20,72,3/28/20,658,"34,238",1.92
Virgin Islands,4/11/20,6,4/4/20,776,"35,422",2.19
Virgin Islands,4/18/20,13,4/11/20,"1,322","35,422",3.73
Virgin Islands,4/25/20,103,4/18/20,"1,468","35,422",4.14
Virgin Islands,5/2/20,45,4/25/20,"1,882","35,422",5.31
Virgin Islands,5/9/20,70,5/2/20,"2,812","35,422",7.94
Virginia,1/5/19,"3,229",12/29/18,"22,824","3,670,247",0.62
Virginia,1/12/19,"4,780",1/5/19,"24,191","3,685,768",0.66
Virginia,1/19/19,"3,468",1/12/19,"23,631","3,685,768",0.64
Virginia,1/26/19,"3,513",1/19/19,"23,781","3,685,768",0.65
Virginia,2/2/19,"2,896",1/26/19,"24,110","3,685,768",0.65
Virginia,2/9/19,"2,686",2/2/19,"23,700","3,685,768",0.64
Virginia,2/16/19,"2,308",2/9/19,"23,511","3,685,768",0.64
Virginia,2/23/19,"2,240",2/16/19,"22,881","3,685,768",0.62
Virginia,3/2/19,"2,140",2/23/19,"22,742","3,685,768",0.62
Virginia,3/9/19,"2,445",3/2/19,"22,508","3,685,768",0.61
Virginia,3/16/19,"2,210",3/9/19,"21,927","3,685,768",0.59
Virginia,3/23/19,"2,141",3/16/19,"21,525","3,685,768",0.58
Virginia,3/30/19,"2,074",3/23/19,"20,645","3,685,768",0.56
Virginia,4/6/19,"2,155",3/30/19,"19,890","3,685,768",0.54
Virginia,4/13/19,"2,260",4/6/19,"19,164","3,700,081",0.52
Virginia,4/20/19,"2,231",4/13/19,"18,449","3,700,081",0.5
Virginia,4/27/19,"2,062",4/20/19,"18,608","3,700,081",0.5
Virginia,5/4/19,"2,341",4/27/19,"18,478","3,700,081",0.5
Virginia,5/11/19,"2,481",5/4/19,"17,804","3,700,081",0.48
Virginia,5/18/19,"2,644",5/11/19,"18,177","3,700,081",0.49
Virginia,5/25/19,"2,568",5/18/19,"18,363","3,700,081",0.5
Virginia,6/1/19,"2,388",5/25/19,"18,453","3,700,081",0.5
Virginia,6/8/19,"2,821",6/1/19,"19,079","3,700,081",0.52
Virginia,6/15/19,"2,591",6/8/19,"19,463","3,700,081",0.53
Virginia,6/22/19,"2,450",6/15/19,"19,669","3,700,081",0.53
Virginia,6/29/19,"2,415",6/22/19,"19,797","3,700,081",0.54
Virginia,7/6/19,"2,487",6/29/19,"18,970","3,700,081",0.51
Virginia,7/13/19,"3,183",7/6/19,"20,754","3,711,855",0.56
Virginia,7/20/19,"2,453",7/13/19,"20,075","3,711,855",0.54
Virginia,7/27/19,"2,185",7/20/19,"20,197","3,711,855",0.54
Virginia,8/3/19,"2,517",7/27/19,"19,788","3,711,855",0.53
Virginia,8/10/19,"2,382",8/3/19,"19,985","3,711,855",0.54
Virginia,8/17/19,"2,237",8/10/19,"19,800","3,711,855",0.53
Virginia,8/24/19,"2,054",8/17/19,"19,257","3,711,855",0.52
Virginia,8/31/19,"2,217",8/24/19,"18,264","3,711,855",0.49
Virginia,9/7/19,"2,144",8/31/19,"17,416","3,711,855",0.47
Virginia,9/14/19,"2,236",9/7/19,"17,843","3,711,855",0.48
Virginia,9/21/19,"2,158",9/14/19,"17,251","3,711,855",0.46
Virginia,9/28/19,"2,129",9/21/19,"17,140","3,711,855",0.46
Virginia,10/5/19,"2,340",9/28/19,"16,840","3,711,855",0.45
Virginia,10/12/19,"2,455",10/5/19,"16,866","3,722,198",0.45
Virginia,10/19/19,"2,202",10/12/19,"16,768","3,722,198",0.45
Virginia,10/26/19,"3,871",10/19/19,"16,889","3,722,198",0.45
Virginia,11/2/19,"2,354",10/26/19,"17,285","3,722,198",0.46
Virginia,11/9/19,"2,671",11/2/19,"18,200","3,722,198",0.49
Virginia,11/16/19,"2,327",11/9/19,"17,600","3,722,198",0.47
Virginia,11/23/19,"2,542",11/16/19,"17,541","3,722,198",0.47
Virginia,11/30/19,"1,952",11/23/19,"16,997","3,722,198",0.46
Virginia,12/7/19,"4,284",11/30/19,"19,076","3,722,198",0.51
Virginia,12/14/19,"3,127",12/7/19,"19,228","3,722,198",0.52
Virginia,12/21/19,"3,608",12/14/19,"19,437","3,722,198",0.52
Virginia,12/28/19,"3,305",12/21/19,"19,097","3,722,198",0.51
Virginia,1/4/20,"3,188",12/28/19,"22,171","3,722,198",0.6
Virginia,1/11/20,"3,643",1/4/20,"23,577","3,731,069",0.63
Virginia,1/18/20,"2,831",1/11/20,"22,218","3,731,069",0.6
Virginia,1/25/20,"3,059",1/18/20,"21,661","3,731,069",0.58
Virginia,2/1/20,"2,575",1/25/20,"22,263","3,731,069",0.6
Virginia,2/8/20,"3,097",2/1/20,"22,049","3,731,069",0.59
Virginia,2/15/20,"2,693",2/8/20,"22,481","3,731,069",0.6
Virginia,2/22/20,"2,079",2/15/20,"22,493","3,731,069",0.6
Virginia,2/29/20,"3,267",2/22/20,"22,203","3,731,069",0.6
Virginia,3/7/20,"2,527",2/29/20,"22,714","3,731,069",0.61
Virginia,3/14/20,"2,706",3/7/20,"21,336","3,731,069",0.57
Virginia,3/21/20,"46,277",3/14/20,"21,628","3,731,069",0.58
Virginia,3/28/20,"112,497",3/21/20,"41,827","3,731,069",1.12
Virginia,4/4/20,"147,369",3/28/20,"133,184","3,731,069",3.57
Virginia,4/11/20,"104,619",4/4/20,"236,791","3,731,069",6.35
Virginia,4/18/20,"82,729",4/11/20,"297,993","3,739,821",7.97
Virginia,4/25/20,"72,488",4/18/20,"341,295","3,739,821",9.13
Virginia,5/2/20,"59,631",4/25/20,"376,689","3,739,821",10.07
Virginia,5/9/20,"52,139",5/2/20,"392,673","3,739,821",10.5
Washington,1/5/19,"9,956",12/29/18,"67,109","3,250,258",2.06
Washington,1/12/19,"9,142",1/5/19,"67,157","3,270,406",2.05
Washington,1/19/19,"7,031",1/12/19,"64,279","3,270,406",1.97
Washington,1/26/19,"6,485",1/19/19,"63,194","3,270,406",1.93
Washington,2/2/19,"6,622",1/26/19,"61,958","3,270,406",1.89
Washington,2/9/19,"11,176",2/2/19,"61,358","3,270,406",1.88
Washington,2/16/19,"12,451",2/9/19,"68,046","3,270,406",2.08
Washington,2/23/19,"7,360",2/16/19,"73,334","3,270,406",2.24
Washington,3/2/19,"6,175",2/23/19,"67,348","3,270,406",2.06
Washington,3/9/19,"7,071",3/2/19,"64,600","3,270,406",1.98
Washington,3/16/19,"5,787",3/9/19,"62,889","3,270,406",1.92
Washington,3/23/19,"5,405",3/16/19,"59,676","3,270,406",1.82
Washington,3/30/19,"5,470",3/23/19,"56,335","3,270,406",1.72
Washington,4/6/19,"6,299",3/30/19,"53,624","3,270,406",1.64
Washington,4/13/19,"6,939",4/6/19,"52,581","3,288,861",1.6
Washington,4/20/19,"5,748",4/13/19,"51,556","3,288,861",1.57
Washington,4/27/19,"5,335",4/20/19,"49,451","3,288,861",1.5
Washington,5/4/19,"5,266",4/27/19,"47,600","3,288,861",1.45
Washington,5/11/19,"5,123",5/4/19,"46,218","3,288,861",1.41
Washington,5/18/19,"5,513",5/11/19,"45,093","3,288,861",1.37
Washington,5/25/19,"5,499",5/18/19,"45,044","3,288,861",1.37
Washington,6/1/19,"4,908",5/25/19,"44,252","3,288,861",1.35
Washington,6/8/19,"5,426",6/1/19,"43,910","3,288,861",1.34
Washington,6/15/19,"4,886",6/8/19,"42,773","3,288,861",1.3
Washington,6/22/19,"5,408",6/15/19,"41,773","3,288,861",1.27
Washington,6/29/19,"5,626",6/22/19,"41,972","3,288,861",1.28
Washington,7/6/19,"5,547",6/29/19,"41,599","3,288,861",1.26
Washington,7/13/19,"6,312",7/6/19,"44,130","3,305,734",1.33
Washington,7/20/19,"4,671",7/13/19,"43,338","3,305,734",1.31
Washington,7/27/19,"4,656",7/20/19,"42,764","3,305,734",1.29
Washington,8/3/19,"5,632",7/27/19,"42,965","3,305,734",1.3
Washington,8/10/19,"5,490",8/3/19,"43,284","3,305,734",1.31
Washington,8/17/19,"5,032",8/10/19,"43,539","3,305,734",1.32
Washington,8/24/19,"4,780",8/17/19,"43,229","3,305,734",1.31
Washington,8/31/19,"4,944",8/24/19,"42,522","3,305,734",1.29
Washington,9/7/19,"5,060",8/31/19,"40,665","3,305,734",1.23
Washington,9/14/19,"5,428",9/7/19,"40,889","3,305,734",1.24
Washington,9/21/19,"5,319",9/14/19,"40,830","3,305,734",1.24
Washington,9/28/19,"5,306",9/21/19,"40,741","3,305,734",1.23
Washington,10/5/19,"6,096",9/28/19,"40,842","3,305,734",1.24
Washington,10/12/19,"6,400",10/5/19,"41,027","3,317,884",1.24
Washington,10/19/19,"6,254",10/12/19,"42,101","3,317,884",1.27
Washington,10/26/19,"6,375",10/19/19,"43,371","3,317,884",1.31
Washington,11/2/19,"6,953",10/26/19,"44,478","3,317,884",1.34
Washington,11/9/19,"7,832",11/2/19,"46,326","3,317,884",1.4
Washington,11/16/19,"7,619",11/9/19,"48,374","3,317,884",1.46
Washington,11/23/19,"8,393",11/16/19,"51,224","3,317,884",1.54
Washington,11/30/19,"7,896",11/23/19,"52,829","3,317,884",1.59
Washington,12/7/19,"10,123",11/30/19,"59,916","3,317,884",1.81
Washington,12/14/19,"7,359",12/7/19,"59,316","3,317,884",1.79
Washington,12/21/19,"8,896",12/14/19,"60,383","3,317,884",1.82
Washington,12/28/19,"10,106",12/21/19,"61,333","3,317,884",1.85
Washington,1/4/20,"10,024",12/28/19,"70,363","3,317,884",2.12
Washington,1/11/20,"9,069",1/4/20,"70,214","3,333,838",2.11
Washington,1/18/20,"9,079",1/11/20,"65,903","3,333,838",1.98
Washington,1/25/20,"8,072",1/18/20,"67,705","3,333,838",2.03
Washington,2/1/20,"6,619",1/25/20,"65,260","3,333,838",1.96
Washington,2/8/20,"7,161",2/1/20,"64,144","3,333,838",1.92
Washington,2/15/20,"6,311",2/8/20,"61,819","3,333,838",1.85
Washington,2/22/20,"5,585",2/15/20,"59,819","3,333,838",1.79
Washington,2/29/20,"5,770",2/22/20,"58,586","3,333,838",1.76
Washington,3/7/20,"6,616",2/29/20,"56,513","3,333,838",1.7
Washington,3/14/20,"14,240",3/7/20,"55,588","3,333,838",1.67
Washington,3/21/20,"129,909",3/14/20,"62,623","3,333,838",1.88
Washington,3/28/20,"182,849",3/21/20,"158,025","3,333,838",4.74
Washington,4/4/20,"171,252",3/28/20,"309,411","3,333,838",9.28
Washington,4/11/20,"144,455",4/4/20,"442,936","3,351,028",13.22
Washington,4/18/20,"83,475",4/11/20,"535,185","3,351,028",15.97
Washington,4/25/20,"139,505",4/18/20,"573,374","3,351,028",17.11
Washington,5/2/20,"102,216",4/25/20,"604,048","3,351,028",18.03
Washington,5/9/20,"110,831",5/2/20,"739,795","3,351,028",22.08
West Virginia,1/5/19,"1,401",12/29/18,"12,347","661,070",1.87
West Virginia,1/12/19,"2,777",1/5/19,"14,088","663,426",2.12
West Virginia,1/19/19,"1,859",1/12/19,"14,028","663,426",2.11
West Virginia,1/26/19,"1,427",1/19/19,"13,782","663,426",2.08
West Virginia,2/2/19,"1,432",1/26/19,"14,757","663,426",2.22
West Virginia,2/9/19,"1,303",2/2/19,"14,999","663,426",2.26
West Virginia,2/16/19,"1,095",2/9/19,"14,366","663,426",2.17
West Virginia,2/23/19,971,2/16/19,"14,348","663,426",2.16
West Virginia,3/2/19,904,2/23/19,"14,270","663,426",2.15
West Virginia,3/9/19,871,3/2/19,"13,428","663,426",2.02
West Virginia,3/16/19,840,3/9/19,"13,532","663,426",2.04
West Virginia,3/23/19,740,3/16/19,"12,568","663,426",1.89
West Virginia,3/30/19,647,3/23/19,"11,545","663,426",1.74
West Virginia,4/6/19,678,3/30/19,"10,966","663,426",1.65
West Virginia,4/13/19,958,4/6/19,"10,007","666,414",1.5
West Virginia,4/20/19,801,4/13/19,"9,800","666,414",1.47
West Virginia,4/27/19,932,4/20/19,"9,687","666,414",1.45
West Virginia,5/4/19,881,4/27/19,"9,567","666,414",1.44
West Virginia,5/11/19,747,5/4/19,"8,920","666,414",1.34
West Virginia,5/18/19,790,5/11/19,"8,666","666,414",1.3
West Virginia,5/25/19,835,5/18/19,"8,671","666,414",1.3
West Virginia,6/1/19,864,5/25/19,"8,877","666,414",1.33
West Virginia,6/8/19,881,6/1/19,"8,588","666,414",1.29
West Virginia,6/15/19,935,6/8/19,"8,866","666,414",1.33
West Virginia,6/22/19,880,6/15/19,"8,652","666,414",1.3
West Virginia,6/29/19,793,6/22/19,"8,904","666,414",1.34
West Virginia,7/6/19,616,6/29/19,"8,463","666,414",1.27
West Virginia,7/13/19,"1,261",7/6/19,"9,381","669,336",1.4
West Virginia,7/20/19,905,7/13/19,"9,269","669,336",1.38
West Virginia,7/27/19,893,7/20/19,"8,989","669,336",1.34
West Virginia,8/3/19,766,7/27/19,"8,649","669,336",1.29
West Virginia,8/10/19,794,8/3/19,"8,416","669,336",1.26
West Virginia,8/17/19,802,8/10/19,"8,211","669,336",1.23
West Virginia,8/24/19,841,8/17/19,"7,974","669,336",1.19
West Virginia,8/31/19,816,8/24/19,"7,670","669,336",1.15
West Virginia,9/7/19,919,8/31/19,"7,644","669,336",1.14
West Virginia,9/14/19,927,9/7/19,"7,838","669,336",1.17
West Virginia,9/21/19,865,9/14/19,"7,823","669,336",1.17
West Virginia,9/28/19,901,9/21/19,"7,985","669,336",1.19
West Virginia,10/5/19,"1,222",9/28/19,"8,319","669,336",1.24
West Virginia,10/12/19,"1,482",10/5/19,"8,486","670,192",1.27
West Virginia,10/19/19,"1,137",10/12/19,"8,899","670,192",1.33
West Virginia,10/26/19,"1,343",10/19/19,"9,318","670,192",1.39
West Virginia,11/2/19,"1,364",10/26/19,"9,761","670,192",1.46
West Virginia,11/9/19,"1,360",11/2/19,"10,125","670,192",1.51
West Virginia,11/16/19,"1,354",11/9/19,"10,804","670,192",1.61
West Virginia,11/23/19,"1,429",11/16/19,"11,400","670,192",1.7
West Virginia,11/30/19,992,11/23/19,"11,262","670,192",1.68
West Virginia,12/7/19,"2,110",11/30/19,"14,014","670,192",2.09
West Virginia,12/14/19,"2,507",12/7/19,"14,518","670,192",2.17
West Virginia,12/21/19,"1,759",12/14/19,"14,267","670,192",2.13
West Virginia,12/28/19,"1,261",12/21/19,"14,003","670,192",2.09
West Virginia,1/4/20,"1,564",12/28/19,"15,887","670,192",2.37
West Virginia,1/11/20,"2,638",1/4/20,"18,026","670,051",2.69
West Virginia,1/18/20,"1,895",1/11/20,"17,681","670,051",2.64
West Virginia,1/25/20,"1,290",1/18/20,"16,745","670,051",2.5
West Virginia,2/1/20,"1,364",1/25/20,"16,905","670,051",2.52
West Virginia,2/8/20,"1,206",2/1/20,"16,588","670,051",2.48
West Virginia,2/15/20,"1,172",2/8/20,"16,856","670,051",2.52
West Virginia,2/22/20,"1,207",2/15/20,"17,355","670,051",2.59
West Virginia,2/29/20,"1,108",2/22/20,"16,797","670,051",2.51
West Virginia,3/7/20,"1,033",2/29/20,"16,110","670,051",2.4
West Virginia,3/14/20,865,3/7/20,"15,394","670,051",2.3
West Virginia,3/21/20,"3,536",3/14/20,"14,154","670,051",2.11
West Virginia,3/28/20,"14,523",3/21/20,"21,145","670,051",3.16
West Virginia,4/4/20,"14,494",3/28/20,"36,690","670,051",5.48
West Virginia,4/11/20,"14,944",4/4/20,"48,597","667,871",7.28
West Virginia,4/18/20,"46,755",4/11/20,"96,128","667,871",14.39
West Virginia,4/25/20,"29,818",4/18/20,"146,566","667,871",21.95
West Virginia,5/2/20,"13,227",4/25/20,"110,377","667,871",16.53
West Virginia,5/9/20,"6,045",5/2/20,"107,405","667,871",16.08
Wisconsin,1/5/19,"11,915",12/29/18,"48,982","2,827,121",1.73
Wisconsin,1/12/19,"7,989",1/5/19,"50,273","2,833,042",1.77
Wisconsin,1/19/19,"6,332",1/12/19,"45,888","2,833,042",1.62
Wisconsin,1/26/19,"6,902",1/19/19,"44,587","2,833,042",1.57
Wisconsin,2/2/19,"11,372",1/26/19,"48,011","2,833,042",1.69
Wisconsin,2/9/19,"10,180",2/2/19,"54,782","2,833,042",1.93
Wisconsin,2/16/19,"5,574",2/9/19,"47,683","2,833,042",1.68
Wisconsin,2/23/19,"5,769",2/16/19,"45,863","2,833,042",1.62
Wisconsin,3/2/19,"6,099",2/23/19,"44,312","2,833,042",1.56
Wisconsin,3/9/19,"6,373",3/2/19,"44,487","2,833,042",1.57
Wisconsin,3/16/19,"5,999",3/9/19,"43,947","2,833,042",1.55
Wisconsin,3/23/19,"5,416",3/16/19,"42,319","2,833,042",1.49
Wisconsin,3/30/19,"5,678",3/23/19,"40,083","2,833,042",1.41
Wisconsin,4/6/19,"5,381",3/30/19,"38,304","2,833,042",1.35
Wisconsin,4/13/19,"4,684",4/6/19,"33,123","2,839,742",1.17
Wisconsin,4/20/19,"4,902",4/13/19,"31,454","2,839,742",1.11
Wisconsin,4/27/19,"4,891",4/20/19,"29,636","2,839,742",1.04
Wisconsin,5/4/19,"4,230",4/27/19,"26,352","2,839,742",0.93
Wisconsin,5/11/19,"4,230",5/4/19,"24,838","2,839,742",0.87
Wisconsin,5/18/19,"3,510",5/11/19,"22,949","2,839,742",0.81
Wisconsin,5/25/19,"3,514",5/18/19,"21,608","2,839,742",0.76
Wisconsin,6/1/19,"3,753",5/25/19,"21,075","2,839,742",0.74
Wisconsin,6/8/19,"4,367",6/1/19,"21,636","2,839,742",0.76
Wisconsin,6/15/19,"5,208",6/8/19,"21,574","2,839,742",0.76
Wisconsin,6/22/19,"5,467",6/15/19,"23,915","2,839,742",0.84
Wisconsin,6/29/19,"4,345",6/22/19,"25,106","2,839,742",0.88
Wisconsin,7/6/19,"5,609",6/29/19,"24,961","2,839,742",0.88
Wisconsin,7/13/19,"5,475",7/6/19,"29,809","2,845,276",1.05
Wisconsin,7/20/19,"3,441",7/13/19,"26,526","2,845,276",0.93
Wisconsin,7/27/19,"3,427",7/20/19,"25,635","2,845,276",0.9
Wisconsin,8/3/19,"3,702",7/27/19,"25,235","2,845,276",0.89
Wisconsin,8/10/19,"3,833",8/3/19,"25,799","2,845,276",0.91
Wisconsin,8/17/19,"3,369",8/10/19,"25,087","2,845,276",0.88
Wisconsin,8/24/19,"3,190",8/17/19,"24,157","2,845,276",0.85
Wisconsin,8/31/19,"3,787",8/24/19,"23,279","2,845,276",0.82
Wisconsin,9/7/19,"3,826",8/31/19,"23,006","2,845,276",0.81
Wisconsin,9/14/19,"3,594",9/7/19,"20,411","2,845,276",0.72
Wisconsin,9/21/19,"3,151",9/14/19,"18,955","2,845,276",0.67
Wisconsin,9/28/19,"2,993",9/21/19,"18,491","2,845,276",0.65
Wisconsin,10/5/19,"3,773",9/28/19,"18,508","2,845,276",0.65
Wisconsin,10/12/19,"3,888",10/5/19,"19,041","2,848,173",0.67
Wisconsin,10/19/19,"3,536",10/12/19,"18,962","2,848,173",0.67
Wisconsin,10/26/19,"3,911",10/19/19,"19,430","2,848,173",0.68
Wisconsin,11/2/19,"4,827",10/26/19,"20,121","2,848,173",0.71
Wisconsin,11/9/19,"5,847",11/2/19,"22,085","2,848,173",0.78
Wisconsin,11/16/19,"6,642",11/9/19,"23,174","2,848,173",0.81
Wisconsin,11/23/19,"7,396",11/16/19,"26,913","2,848,173",0.94
Wisconsin,11/30/19,"8,129",11/23/19,"27,603","2,848,173",0.97
Wisconsin,12/7/19,"10,564",11/30/19,"37,499","2,848,173",1.32
Wisconsin,12/14/19,"6,794",12/7/19,"33,276","2,848,173",1.17
Wisconsin,12/21/19,"7,776",12/14/19,"35,984","2,848,173",1.26
Wisconsin,12/28/19,"10,483",12/21/19,"36,158","2,848,173",1.27
Wisconsin,1/4/20,"12,854",12/28/19,"49,605","2,848,173",1.74
Wisconsin,1/11/20,"8,255",1/4/20,"53,305","2,851,929",1.87
Wisconsin,1/18/20,"6,388",1/11/20,"44,776","2,851,929",1.57
Wisconsin,1/25/20,"6,134",1/18/20,"44,077","2,851,929",1.55
Wisconsin,2/1/20,"6,280",1/25/20,"44,425","2,851,929",1.56
Wisconsin,2/8/20,"6,579",2/1/20,"44,477","2,851,929",1.56
Wisconsin,2/15/20,"5,808",2/8/20,"44,163","2,851,929",1.55
Wisconsin,2/22/20,"6,098",2/15/20,"43,996","2,851,929",1.54
Wisconsin,2/29/20,"5,658",2/22/20,"43,574","2,851,929",1.53
Wisconsin,3/7/20,"5,052",2/29/20,"42,337","2,851,929",1.48
Wisconsin,3/14/20,"5,190",3/7/20,"40,738","2,851,929",1.43
Wisconsin,3/21/20,"51,031",3/14/20,"43,607","2,851,929",1.53
Wisconsin,3/28/20,"110,934",3/21/20,"99,574","2,851,929",3.49
Wisconsin,4/4/20,"104,823",3/28/20,"208,387","2,851,929",7.31
Wisconsin,4/11/20,"70,000",4/4/20,"262,847","2,853,837",9.21
Wisconsin,4/18/20,"55,883",4/11/20,"299,532","2,853,837",10.5
Wisconsin,4/25/20,"49,993",4/18/20,"321,063","2,853,837",11.25
Wisconsin,5/2/20,"37,885",4/25/20,"314,025","2,853,837",11
Wisconsin,5/9/20,"38,710",5/2/20,"313,248","2,853,837",10.98
Wyoming,1/5/19,531,12/29/18,"2,866","262,813",1.09
Wyoming,1/12/19,772,1/5/19,"2,938","263,399",1.12
Wyoming,1/19/19,495,1/12/19,"2,973","263,399",1.13
Wyoming,1/26/19,454,1/19/19,"3,054","263,399",1.16
Wyoming,2/2/19,428,1/26/19,"3,260","263,399",1.24
Wyoming,2/9/19,389,2/2/19,"3,137","263,399",1.19
Wyoming,2/16/19,343,2/9/19,"3,145","263,399",1.19
Wyoming,2/23/19,387,2/16/19,"3,055","263,399",1.16
Wyoming,3/2/19,338,2/23/19,"3,216","263,399",1.22
Wyoming,3/9/19,351,3/2/19,"3,042","263,399",1.15
Wyoming,3/16/19,322,3/9/19,"2,929","263,399",1.11
Wyoming,3/23/19,344,3/16/19,"2,907","263,399",1.1
Wyoming,3/30/19,203,3/23/19,"2,786","263,399",1.06
Wyoming,4/6/19,344,3/30/19,"2,526","263,399",0.96
Wyoming,4/13/19,597,4/6/19,"2,304","264,598",0.87
